Unnamed: 0,image_filename,image_caption,image_class
465,image_00466.jpg,a beach with rocks and water in the background,Coast
466,image_00467.jpg,the coast of oregon is a beautiful place to visit,Coast
467,image_00468.jpg,the pacific coast highway,Coast
468,image_00469.jpg,haystack rock at sunset,Coast
469,image_00470.jpg,a waterfall is flowing into the ocean near the shore,Coast
470,image_00471.jpg,a lighthouse sits on a hill overlooking the ocean,Coast
471,image_00472.jpg,a man walking his dog on the beach with a rock in the background,Coast
472,image_00473.jpg,the coast of oregon is a beautiful place to visit,Coast
473,image_00474.jpg,haystack rock at sunset,Coast
474,image_00475.jpg,the couple are walking along the beach in the rain,Coast
475,image_00476.jpg,a beach with people walking on it and a rock in the distance,Coast
476,image_00477.jpg,the sun sets over the ocean in oregon,Coast
477,image_00478.jpg,the beach at cannon beach,Coast
478,image_00479.jpg,a cliff overlooking the ocean at sunset,Coast
479,image_00480.jpg,the pacific ocean and the coast of oregon,Coast
480,image_00481.jpg,a large rock arch on the beach with water flowing through it,Coast
481,image_00482.jpg,four pictures of waves crashing on rocks,Coast
482,image_00483.jpg,a scenic view of the ocean and beach with a road,Coast
483,image_00484.jpg,a dog sitting on the beach with a mountain in the background,Coast
484,image_00485.jpg,the coast of oregon is a beautiful place to visit,Coast
485,image_00486.jpg,the coast of oregon is seen from above,Coast
486,image_00487.jpg,the sun sets over the ocean in the morning,Coast
487,image_00488.jpg,the coast of oregon is a beautiful place to visit,Coast
488,image_00489.jpg,oregon coast rockhound,Coast
489,image_00490.jpg,a man is walking along a trail near the ocean,Coast
490,image_00491.jpg,"haystack rock, cannon beach, oregon",Coast
491,image_00492.jpg,two people stand on the beach looking at the sun,Coast
492,image_00493.jpg,the beach at the end of the road,Coast
493,image_00494.jpg,a man is standing in front of a van on the side of the road,Coast
494,image_00495.jpg,a person standing on the beach with a camera,Coast
495,image_00496.jpg,a bride and groom walk on the beach near a rock,Coast
496,image_00497.jpg,a view of the ocean and houses on the shore,Coast
497,image_00498.jpg,the coast of the pacific coast,Coast
498,image_00499.jpg,a view of the ocean and rocks with waves crashing into it,Coast
499,image_00500.jpg,a lighthouse sits on a cliff overlooking the ocean,Coast
500,image_00501.jpg,a view of the ocean and coastline from a hill,Coast
501,image_00502.jpg,a bride and groom sit on the edge of a cliff overlooking the ocean,Coast
502,image_00503.jpg,a view of the ocean and beach from a hill,Coast
503,image_00504.jpg,the beach and grassy area with a stormy sky,Coast
504,image_00505.jpg,"the sun sets over cannon beach, oregon",Coast
505,image_00506.jpg,a view of the ocean and cliffs with a lighthouse in the distance,Coast
506,image_00507.jpg,the coast of oregon is a beautiful place to visit,Coast
507,image_00508.jpg,three rock stacks on the beach under a stormy sky,Coast
508,image_00509.jpg,a scenic view of the ocean and coastline,Coast
509,image_00510.jpg,a rocky shoreline with water flowing over it,Coast
510,image_00511.jpg,haystack rock on the beach,Coast
511,image_00512.jpg,the beach at the end of the road,Coast
512,image_00513.jpg,cannon beach oregon engagement session,Coast
513,image_00514.jpg,a woman in a hat and shorts stands on a grassy hill overlooking the ocean,Coast
514,image_00515.jpg,an aerial view of the coast and forest,Coast
515,image_00516.jpg,a view of the ocean and a mountain from a mountain,Coast
516,image_00517.jpg,an aerial view of the beach and cliffs,Coast
517,image_00518.jpg,a cave on the beach with trees and rocks,Coast
518,image_00519.jpg,bride and groom on the beach in the rain,Coast
519,image_00520.jpg,waves crash on the rocks at the beach,Coast
520,image_00521.jpg,rock formations on the beach at sunset,Coast
521,image_00522.jpg,the pacific coast highway,Coast
522,image_00523.jpg,the ocean is blue and green with trees on the shore,Coast
523,image_00524.jpg,the ocean is surrounded by rocks and water,Coast
524,image_00525.jpg,the sun sets over the ocean and rocks in the foreground,Coast
525,image_00526.jpg,a 360 - panorama of the ocean and trees,Coast
526,image_00527.jpg,the coast of oregon,Coast
527,image_00528.jpg,a view of the ocean from a cliff overlooking the ocean,Coast
528,image_00529.jpg,a person and their dog on a mountain overlooking the ocean,Coast
529,image_00530.jpg,an aerial view of a lighthouse on the coast,Coast
530,image_00531.jpg,a family poses for a photo on the beach,Coast
531,image_00532.jpg,"haystack rock, cannon beach, oregon",Coast
532,image_00533.jpg,black and white photo of a beach with trees and water,Coast
533,image_00534.jpg,the sun sets over the ocean in this photo,Coast
534,image_00535.jpg,the coast of the pacific ocean,Coast
535,image_00536.jpg,haystack rock at sunset,Coast
536,image_00537.jpg,two pictures of the same view of the ocean and a beach,Coast
537,image_00538.jpg,haystack rock at the beach,Coast
538,image_00539.jpg,the sun sets on the beach at the end of the day,Coast
539,image_00540.jpg,"haystack rock, cannon beach, oregon",Coast
540,image_00541.jpg,a beach with a rocky shore and a few people walking on it,Coast
541,image_00542.jpg,the pacific coast highway,Coast
542,image_00543.jpg,"haystack rock, cannon beach, oregon",Coast
543,image_00544.jpg,a man is walking on the beach with his surfboard,Coast
544,image_00545.jpg,a car driving down a steep hill next to the ocean,Coast
545,image_00546.jpg,the best places to travel in the world,Coast
546,image_00547.jpg,an old wooden shipwreck on the beach,Coast
547,image_00548.jpg,a view of the ocean from a cliff overlooking the trees,Coast
548,image_00549.jpg,kayaking in the bay of islands,Coast
549,image_00550.jpg,a beach with tall grass and sand,Coast
550,image_00551.jpg,the oregon coast map,Coast
551,image_00552.jpg,the coast of oregon,Coast
552,image_00553.jpg,the beach is blue and white with sand and grass,Coast
553,image_00554.jpg,the coast of oregon is seen from a hill,Coast
554,image_00555.jpg,a family poses for a photo on a trail near the ocean,Coast
555,image_00556.jpg,two pictures of a cave with a person standing in front of it,Coast
556,image_00557.jpg,a bride and groom embrace on the beach at sunset,Coast
557,image_00558.jpg,an old black and white photo of a lighthouse on an island,Coast
558,image_00559.jpg,a house with a wooden exterior and a sunset,Coast
559,image_00560.jpg,a seagull sits on a rock at sunset,Coast
560,image_00561.jpg,an aerial view of a cliff overlooking the ocean,Coast
561,image_00562.jpg,a beach with a house on it and a beach,Coast
562,image_00563.jpg,a waterfall is flowing into the ocean at sunset,Coast
563,image_00564.jpg,the sun sets over the ocean and rocks on the beach,Coast
564,image_00565.jpg,a couple standing on a hill overlooking the ocean,Coast
565,image_00566.jpg,a road with a bridge and a starry sky,Coast
566,image_00567.jpg,the rocky coastline of the pacific ocean with green algae,Coast
567,image_00568.jpg,people walking on the beach near a mountain,Coast
568,image_00569.jpg,"portland, oregon, usa, usa, portland lighthouse, usa, us",Coast
569,image_00570.jpg,a beach with people on it and a swing,Coast
570,image_00571.jpg,the cannon beach in oregon,Coast
571,image_00572.jpg,a person standing on the beach at sunset,Coast
572,image_00573.jpg,an aerial view of a beach and houses,Coast
573,image_00574.jpg,the ocean and cliffs are surrounded by trees,Coast
574,image_00575.jpg,a woman sits on the edge of a cliff overlooking the ocean,Coast
575,image_00576.jpg,wooden boardwalk leading to the ocean,Coast
576,image_00577.jpg,a large wave crashing against the rocks on the shore,Coast
577,image_00578.jpg,"the wreck of the schooner schooner, a schooner that sank in the pac",Coast
578,image_00579.jpg,the ocean is seen from a hill overlooking the ocean,Coast
579,image_00580.jpg,a beach with a cliff and trees at sunset,Coast
580,image_00581.jpg,a person standing on the beach at sunset,Coast
581,image_00582.jpg,a large wave crashing over rocks on the shore,Coast
582,image_00583.jpg,a rocky beach with waves crashing against the rocks,Coast
583,image_00584.jpg,rocks on the beach with the sun shining on them,Coast
584,image_00585.jpg,a scenic view of the ocean and mountains from a hill,Coast
585,image_00586.jpg,a river flows through a rocky beach at sunset,Coast
586,image_00587.jpg,a large rock that is covered in ice on the beach,Coast
587,image_00588.jpg,a beach with some rocks and people on it,Coast
588,image_00589.jpg,a lighthouse in the ocean with a boat in the distance,Coast
589,image_00590.jpg,two rocks on the beach at sunset,Coast
590,image_00591.jpg,a van parked on the side of a road near the ocean,Coast
591,image_00592.jpg,three people are standing on a hill overlooking the ocean,Coast
592,image_00593.jpg,the bride and groom are standing on the beach in front of the rock formation,Coast
593,image_00594.jpg,"haystack rock, cannon beach, oregon",Coast
594,image_00595.jpg,"the sun sets over cannon beach, oregon",Coast
595,image_00596.jpg,a view of the ocean from a balcony,Coast
596,image_00597.jpg,the ocean and rocky shoreline in a small town,Coast
597,image_00598.jpg,"haystack rock, cannon beach, oregon",Coast
598,image_00599.jpg,a view of the ocean from above,Coast
599,image_00600.jpg,the coast of cannon beach,Coast
600,image_00601.jpg,a trail leading up to a mountain with trees and grass,Coast
601,image_00602.jpg,a house on the cliff overlooking the ocean,Coast
602,image_00603.jpg,haystack rock on the beach,Coast
603,image_00604.jpg,a beach with rocks and water in the foreground,Coast
604,image_00605.jpg,"haystack rock, cannon beach, oregon",Coast
605,image_00606.jpg,a collage of photos showing people at the beach and a view of the ocean,Coast
606,image_00607.jpg,the pacific coast highway,Coast
607,image_00608.jpg,the sun sets over the ocean and some rocks,Coast
608,image_00609.jpg,the beach at the end of the world,Coast
609,image_00610.jpg,the map of the pacific coast is shown with the lighthouse and the ocean,Coast
610,image_00611.jpg,the sun sets over the ocean and rocks,Coast
611,image_00612.jpg,the ocean and rocky cliffs at sunset,Coast
612,image_00613.jpg,a person walking on the beach near a rock,Coast
613,image_00614.jpg,haystack rock at sunset canvas print,Coast
614,image_00615.jpg,the coast of oregon is seen from a hill,Coast
615,image_00616.jpg,the ocean and trees are in front of a sign that says oregon's adventure coast,Coast
616,image_00617.jpg,the oregon coast is a beautiful place to visit,Coast
617,image_00618.jpg,the beach at sunset,Coast
618,image_00619.jpg,a view of the ocean and buildings on the shore,Coast
619,image_00620.jpg,the ocean is surrounded by trees and rocks,Coast
620,image_00621.jpg,a rock in the ocean with waves crashing against it,Coast
621,image_00622.jpg,road winding along the coast,Coast
622,image_00623.jpg,the coast of oregon,Coast
623,image_00624.jpg,the coast of oregon,Coast
624,image_00625.jpg,the beach at sunset with rocks and grass,Coast
625,image_00626.jpg,a beach with a cliff and a tree on the sand,Coast
626,image_00627.jpg,the coast of oregon is seen from above,Coast
627,image_00628.jpg,"haystack rock, cannon beach, oregon",Coast
628,image_00629.jpg,a beach with a rocky shoreline and trees,Coast
629,image_00630.jpg,a large mountain with snow on it,Coast
630,image_00631.jpg,"haystack rock, cannon beach, oregon",Coast
631,image_00632.jpg,a view of the ocean from a cliff overlooking the ocean,Coast
632,image_00633.jpg,oregon coast vs washington coast,Coast
633,image_00634.jpg,"crater lake national park, oregon",Coast
634,image_00635.jpg,a view of the ocean and beach from a hill,Coast
635,image_00636.jpg,the sun sets over the pacific ocean,Coast
636,image_00637.jpg,the view from the top of the cliff,Coast
637,image_00638.jpg,the sun sets over the pacific ocean in the background,Coast
638,image_00639.jpg,a wooden deck overlooking the ocean and beach,Coast
639,image_00640.jpg,an aerial view of a beach and town,Coast
640,image_00641.jpg,"haystack rock, cannon beach, oregon",Coast
641,image_00642.jpg,a waterfall in the ocean at sunset,Coast
642,image_00643.jpg,a stormy day at the beach,Coast
643,image_00644.jpg,a woman in a hat and tank top looking at the ocean,Coast
644,image_00645.jpg,the view from the top of a mountain,Coast
645,image_00646.jpg,the rocky coastline is covered in sand and rocks,Coast
646,image_00647.jpg,a lighthouse sits on the rocky shoreline of the ocean,Coast
647,image_00648.jpg,a view of the beach and ocean from a cliff,Coast
648,image_00649.jpg,a beach with people sitting on the sand,Coast
649,image_00650.jpg,"haystack rock, cannon beach, oregon",Coast
650,image_00651.jpg,haystack rock formation on the coast of oregon,Coast
651,image_00652.jpg,a bride and groom walking on the beach at sunset,Coast
652,image_00653.jpg,haystack rock at sunset,Coast
653,image_00654.jpg,cannon beach oregon engagement session,Coast
654,image_00655.jpg,two people jumping in the air on a beach at sunset,Coast
655,image_00656.jpg,the bride and groom are walking on the edge of the cliff overlooking the ocean,Coast
656,image_00657.jpg,the pink flowers on the rocks,Coast
